Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,Total SF,Total Bathrooms,Overall Qual x Total SF,Total SF x Garage Area,Overall Qual^2,Year Remod/Add x Total SF,Total SF^2,Overall Qual x Garage Area,Overall Qual x Total Bathrooms,Total SF x Total Bathrooms,Overall Qual x Year Remod/Add,Total Bathrooms x Garage Area
2260,916384050,20,RL,67.0,8368,Pave,,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1689.0,1689.0,GasA,Ex,Y,SBrkr,1689,0,0,1689,0.0,0.0,2,0,3,1,Gd,7,Typ,0,,Attchd,2007.0,Fin,2.0,433.0,TA,TA,Y,100,39,0,0,0,0,,,,0,4,2007,New,231713,3378.0,2.0,23646.0,1462674.0,49,6779646.0,11410884.0,3031.0,14.0,6756.0,14049,866.0
1603,923252100,20,RL,59.0,6490,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1983,1983,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,534.0,Unf,0.0,282.0,816.0,GasA,Ex,Y,SBrkr,816,0,0,816,0.0,1.0,1,0,2,1,TA,4,Typ,0,,Attchd,1983.0,Unf,1.0,264.0,TA,TA,Y,315,0,0,0,0,0,,GdWo,,0,4,2008,WD ,128500,1632.0,1.5,8160.0,430848.0,25,3236256.0,2663424.0,1320.0,7.5,2448.0,9915,396.0
1520,909177120,30,RL,60.0,7290,Pave,,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Norm,Norm,1Fam,1Story,7,8,1921,1950,Gable,CompShg,WdShing,Wd Shng,BrkFace,174.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1228.0,1228.0,GasA,Ex,Y,SBrkr,1424,0,0,1424,0.0,0.0,2,0,2,1,TA,7,Typ,1,Gd,Attchd,1921.0,Unf,1.0,312.0,TA,TA,Y,0,0,90,0,0,0,,,,0,4,2008,WD ,168000,2652.0,2.0,18564.0,827424.0,49,5171400.0,7033104.0,2184.0,14.0,5304.0,13650,624.0
1665,527402240,60,RL,,7472,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,9,1972,2004,Gable,CompShg,HdBoard,HdBoard,BrkFace,138.0,TA,TA,CBlock,TA,TA,No,ALQ,626.0,Unf,0.0,99.0,725.0,GasA,Gd,Y,SBrkr,725,754,0,1479,1.0,0.0,1,1,4,1,Gd,7,Typ,0,,Attchd,1972.0,Fin,2.0,484.0,TA,TA,Y,0,32,0,0,0,0,,,,0,6,2007,WD ,184000,2204.0,2.5,15428.0,1066736.0,49,4416816.0,4857616.0,3388.0,17.5,5510.0,14028,1210.0
2635,535478110,190,RL,70.0,7000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,2fmCon,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,953.0,Unf,0.0,72.0,1025.0,GasA,TA,Y,SBrkr,1025,0,0,1025,1.0,0.0,1,0,3,1,TA,6,Typ,0,,,,,0.0,0.0,,,Y,96,80,0,0,0,0,,,,0,3,2006,WD ,124000,2050.0,2.0,10250.0,0.0,25,4022100.0,4202500.0,0.0,10.0,4100.0,9810,0.0
581,534127130,20,RL,,11717,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,1Story,6,6,1970,1970,Hip,CompShg,HdBoard,HdBoard,BrkFace,571.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1442.0,1442.0,GasA,TA,Y,SBrkr,1442,0,0,1442,0.0,0.0,2,0,2,1,TA,6,Typ,1,TA,Attchd,1970.0,RFn,2.0,615.0,TA,TA,Y,371,0,0,0,0,0,,,,0,2,2009,WD ,185000,2884.0,2.0,17304.0,1773660.0,36,5681480.0,8317456.0,3690.0,12.0,5768.0,11820,1230.0
2435,528240080,60,RL,106.0,11194,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1406.0,1406.0,GasA,Ex,Y,SBrkr,1454,482,0,1936,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2000.0,RFn,2.0,504.0,TA,TA,Y,188,124,0,0,0,0,,,,0,11,2006,WD ,230500,3342.0,2.5,26736.0,1684368.0,64,6684000.0,11168964.0,4032.0,20.0,8355.0,16000,1260.0
2799,907285010,60,RL,90.0,11250,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,227.0,TA,TA,PConc,Gd,TA,Mn,ALQ,796.0,Unf,0.0,258.0,1054.0,GasA,Ex,Y,SBrkr,1070,869,0,1939,0.0,1.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1998.0,RFn,3.0,555.0,TA,TA,Y,128,84,0,0,0,0,,,,0,5,2006,WD ,227000,2993.0,3.0,20951.0,1661115.0,49,5980014.0,8958049.0,3885.0,21.0,8979.0,13986,1665.0
883,907414080,60,RL,64.0,8633,Pave,,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,193.0,Unf,0.0,545.0,738.0,GasA,Ex,Y,SBrkr,738,738,0,1476,1.0,0.0,2,1,3,1,Gd,7,Typ,0,,Attchd,2005.0,Fin,2.0,540.0,TA,TA,Y,100,35,0,0,0,0,,,,0,2,2009,WD ,173500,2214.0,3.5,13284.0,1195560.0,36,4439070.0,4901796.0,3240.0,21.0,7749.0,12030,1890.0
2537,534201300,85,RL,70.0,8400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,SFoyer,5,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,744.0,Unf,0.0,89.0,833.0,GasA,Gd,Y,SBrkr,898,0,0,898,1.0,0.0,1,0,3,1,TA,6,Typ,0,,Attchd,1968.0,RFn,1.0,326.0,TA,TA,Y,143,0,0,0,0,0,,,,0,8,2006,WD ,140000,1731.0,2.0,8655.0,564306.0,25,3406608.0,2996361.0,1630.0,10.0,3462.0,9840,652.0
1120,528439010,20,RL,87.0,10037,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,,,Gd,TA,PConc,Ex,TA,No,GLQ,666.0,Unf,0.0,794.0,1460.0,GasA,Ex,Y,SBrkr,1460,0,0,1460,0.0,0.0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2006.0,Fin,2.0,480.0,TA,TA,Y,0,20,0,0,0,0,,,,0,8,2008,WD ,247000,2920.0,2.0,23360.0,1401600.0,64,5860440.0,8526400.0,3840.0,16.0,5840.0,16056,960.0
774,905107310,85,RL,,8014,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,6,5,1978,1978,Gable,CompShg,Plywood,HdBoard,BrkFace,23.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,456.0,Unf,0.0,0.0,456.0,GasA,TA,Y,SBrkr,1034,0,0,1034,0.0,1.0,1,0,3,1,TA,5,Typ,1,Fa,Basment,1978.0,Fin,2.0,504.0,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2009,WD ,149900,1490.0,1.5,8940.0,750960.0,36,2947220.0,2220100.0,3024.0,9.0,2235.0,11868,756.0
1447,907202010,20,RL,,12250,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,180.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,781.0,Unf,0.0,83.0,864.0,GasA,Ex,Y,SBrkr,1174,0,0,1174,1.0,0.0,1,0,3,1,TA,5,Typ,0,,Attchd,1978.0,Unf,2.0,528.0,TA,TA,Y,211,0,280,0,0,0,,,,0,5,2008,WD ,158000,2038.0,2.0,10190.0,1076064.0,25,4031164.0,4153444.0,2640.0,10.0,4076.0,9890,1056.0
104,533223100,160,FV,,2403,Pave,,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,244.0,Unf,0.0,286.0,530.0,GasA,Ex,Y,SBrkr,530,550,0,1080,0.0,0.0,2,1,2,1,Gd,4,Typ,0,,Attchd,2003.0,RFn,2.0,496.0,TA,TA,Y,0,50,0,0,0,0,,,,0,6,2010,WD ,147110,1610.0,2.5,11270.0,798560.0,49,3224830.0,2592100.0,3472.0,17.5,4025.0,14021,1240.0
2694,903454080,50,RM,50.0,8600,Pave,,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,780.0,780.0,GasA,TA,Y,SBrkr,780,596,0,1376,0.0,0.0,2,0,3,1,TA,7,Typ,1,Gd,Detchd,1937.0,Unf,1.0,198.0,TA,TA,N,0,0,0,0,0,0,,,,0,6,2006,WD ,119500,2156.0,2.0,12936.0,426888.0,36,4204200.0,4648336.0,1188.0,12.0,4312.0,11700,396.0
920,909275080,50,RL,60.0,13680,Pave,,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,728.0,Unf,0.0,112.0,840.0,GasA,Ex,Y,SBrkr,840,727,0,1567,1.0,0.0,1,1,2,1,TA,6,Min2,2,TA,Detchd,1961.0,Unf,2.0,440.0,TA,TA,Y,0,21,150,0,0,0,,GdPrv,,0,2,2009,WD ,205000,2407.0,2.5,12035.0,1059080.0,25,4693650.0,5793649.0,2200.0,12.5,6017.5,9750,1100.0
1951,535379110,70,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,9,1895,1999,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,TA,Gd,CBlock,Gd,TA,Av,Unf,0.0,Unf,0.0,736.0,736.0,GasA,Ex,Y,SBrkr,751,783,0,1534,0.0,0.0,1,1,3,1,Gd,6,Typ,0,,,,,0.0,0.0,,,N,0,112,0,0,0,0,,,,0,7,2007,WD ,148000,2270.0,1.5,11350.0,0.0,25,4537730.0,5152900.0,0.0,7.5,3405.0,9995,0.0
9,527146030,120,RL,39.0,5389,Pave,,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1180.0,Unf,0.0,415.0,1595.0,GasA,Ex,Y,SBrkr,1616,0,0,1616,1.0,0.0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1995.0,RFn,2.0,608.0,TA,TA,Y,237,152,0,0,0,0,,,,0,3,2010,WD ,236500,3211.0,3.0,25688.0,1952288.0,64,6409156.0,10310521.0,4864.0,24.0,9633.0,15968,1824.0
2848,909176180,50,RL,60.0,10890,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1938,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,LwQ,930.0,Unf,0.0,128.0,1058.0,GasA,TA,Y,SBrkr,1058,493,0,1551,1.0,0.0,2,0,3,1,Fa,6,Typ,0,,Detchd,1938.0,Unf,1.0,240.0,Fa,TA,Y,0,0,0,0,0,0,,MnPrv,,0,7,2006,WD ,137000,2609.0,3.0,13045.0,626160.0,25,5087550.0,6806881.0,1200.0,15.0,7827.0,9750,720.0
614,534431130,20,RL,68.0,9768,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,100.0,ALQ,247.0,613.0,960.0,GasA,Gd,Y,SBrkr,960,0,0,960,1.0,0.0,1,0,2,1,TA,5,Typ,0,,Attchd,1955.0,RFn,1.0,330.0,TA,TA,Y,0,70,0,0,0,0,,MnPrv,,0,2,2009,WD ,122000,1920.0,2.0,9600.0,633600.0,25,3753600.0,3686400.0,1650.0,10.0,3840.0,9775,660.0
1736,528222030,20,RL,73.0,8993,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1302.0,1302.0,GasA,Ex,Y,SBrkr,1302,0,0,1302,0.0,0.0,2,0,3,1,Gd,6,Typ,0,,Attchd,2007.0,Fin,2.0,436.0,TA,TA,Y,0,22,0,0,0,0,,,,0,8,2007,New,176485,2604.0,2.0,18228.0,1135344.0,49,5226228.0,6780816.0,3052.0,14.0,5208.0,14049,872.0
2686,903400030,30,RL,50.0,11672,Pave,Pave,IR2,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,TA,Y,FuseA,816,0,0,816,0.0,0.0,1,0,2,1,TA,4,Typ,0,,Detchd,1925.0,Unf,1.0,210.0,Fa,Fa,N,168,0,112,0,0,0,,,,0,7,2006,WD ,109000,1632.0,1.0,8160.0,342720.0,25,3182400.0,2663424.0,1050.0,5.0,1632.0,9750,210.0
2257,916253320,120,RM,,9763,Pave,,IR1,Lvl,AllPub,Inside,Gtl,GrnHill,Norm,Norm,TwnhsE,1Story,7,5,1998,1998,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,239.0,Gd,TA,PConc,Gd,TA,No,GLQ,1102.0,ALQ,72.0,328.0,1502.0,GasA,Ex,Y,SBrkr,1502,0,0,1502,1.0,0.0,1,1,1,1,Gd,5,Typ,1,TA,Attchd,1998.0,Fin,1.0,286.0,TA,TA,Y,0,0,0,0,0,0,,,,0,9,2007,WD ,330000,3004.0,2.5,21028.0,859144.0,49,6001992.0,9024016.0,2002.0,17.5,7510.0,13986,715.0
1284,902100020,20,RM,56.0,9836,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,No,GLQ,96.0,Unf,0.0,96.0,192.0,GasA,Gd,N,SBrkr,1133,0,0,1133,1.0,0.0,1,0,3,1,TA,7,Typ,0,,Detchd,2008.0,Unf,1.0,308.0,TA,TA,Y,0,175,0,0,0,0,,,,0,12,2008,WD ,143000,1325.0,2.0,7950.0,408100.0,36,2660600.0,1755625.0,1848.0,12.0,2650.0,12048,616.0
1765,528340030,60,RL,89.0,10557,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1998,1998,Gable,CompShg,MetalSd,MetalSd,BrkFace,422.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,672.0,Unf,0.0,736.0,1408.0,GasA,Ex,Y,SBrkr,1671,1407,0,3078,1.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1998.0,Fin,3.0,806.0,TA,TA,Y,108,87,0,0,0,0,,,,0,7,2007,WD ,410000,4486.0,3.5,40374.0,3615716.0,81,8963028.0,20124196.0,7254.0,31.5,15701.0,17982,2821.0
1811,531380110,60,RL,70.0,8462,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,105.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,814.0,Unf,0.0,114.0,928.0,GasA,Ex,Y,SBrkr,936,785,0,1721,0.0,1.0,2,1,3,1,Gd,7,Typ,0,,Attchd,1994.0,RFn,2.0,471.0,TA,TA,Y,300,87,0,0,0,0,,,,0,7,2007,WD ,201000,2649.0,3.0,15894.0,1247679.0,36,5282106.0,7017201.0,2826.0,18.0,7947.0,11964,1413.0
2603,535380130,50,RL,60.0,10818,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,4,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,1077.0,1077.0,GasA,TA,Y,FuseA,981,779,0,1760,0.0,0.0,1,1,4,1,TA,7,Typ,1,TA,Detchd,1935.0,Unf,2.0,648.0,Fa,TA,Y,120,0,96,0,0,0,,,,0,2,2006,COD,80000,2837.0,1.5,11348.0,1838376.0,16,5532150.0,8048569.0,2592.0,6.0,4255.5,7800,972.0
2220,909282020,70,RL,61.0,7259,Pave,,IR1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,6,8,1945,2002,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,774.0,LwQ,150.0,104.0,1028.0,GasA,Ex,Y,SBrkr,1436,884,0,2320,1.0,0.0,2,1,3,1,Gd,9,Typ,1,TA,Detchd,1945.0,Unf,1.0,180.0,TA,TA,Y,224,0,0,0,0,0,,MnPrv,,0,7,2007,WD ,259500,3348.0,3.5,20088.0,602640.0,36,6702696.0,11209104.0,1080.0,21.0,11718.0,12012,630.0
2273,916477060,60,RL,,11800,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,94.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,766.0,Unf,0.0,356.0,1122.0,GasA,Ex,Y,SBrkr,1146,1340,0,2486,1.0,0.0,3,1,5,1,Gd,10,Typ,1,Gd,BuiltIn,2003.0,Fin,2.0,452.0,TA,TA,Y,143,32,0,0,0,0,,,,0,7,2007,WD ,279900,3608.0,4.5,25256.0,1630816.0,49,7230432.0,13017664.0,3164.0,31.5,16236.0,14028,2034.0
163,535453070,20,RL,75.0,7500,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1994,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,340.0,Rec,906.0,0.0,1246.0,GasA,Ex,Y,SBrkr,1246,0,0,1246,1.0,0.0,1,1,3,1,Gd,6,Typ,0,,Attchd,1959.0,RFn,1.0,305.0,TA,TA,Y,218,0,0,0,0,0,,GdPrv,,0,5,2010,WD ,154000,2492.0,2.5,12460.0,760060.0,25,4969048.0,6210064.0,1525.0,12.5,6230.0,9970,762.5
2734,905403050,50,RL,62.0,6488,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1942,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,230.0,Unf,0.0,569.0,799.0,GasA,Ex,N,FuseA,799,351,0,1150,0.0,0.0,1,0,3,1,TA,6,Mod,2,TA,BuiltIn,1942.0,Unf,1.0,215.0,TA,TA,Y,264,0,0,0,0,0,,,,0,3,2006,WD ,128000,1949.0,1.0,9745.0,419035.0,25,3800550.0,3798601.0,1075.0,5.0,1949.0,9750,215.0
426,528108010,20,RL,110.0,14230,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,640.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1566.0,1566.0,GasA,Ex,Y,SBrkr,1600,0,0,1600,0.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007.0,RFn,3.0,890.0,TA,TA,Y,0,56,0,0,0,0,,,,0,7,2009,WD ,256300,3166.0,2.0,25328.0,2817740.0,64,6354162.0,10023556.0,7120.0,16.0,6332.0,16056,1780.0
2216,909276210,50,RL,110.0,7810,Pave,,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,4,6,1930,2003,Gable,CompShg,AsbShng,CmentBd,None,0.0,TA,Gd,BrkTil,TA,Gd,No,GLQ,189.0,Unf,0.0,741.0,930.0,GasA,Ex,Y,SBrkr,1230,525,0,1755,0.0,0.0,2,0,4,1,Gd,7,Typ,1,TA,Detchd,1930.0,Unf,1.0,231.0,Fa,TA,Y,0,40,0,0,0,0,,,,0,11,2007,WD ,188000,2685.0,2.0,10740.0,620235.0,16,5378055.0,7209225.0,924.0,8.0,5370.0,8012,462.0
2900,916475100,20,RL,85.0,14331,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,630.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1274.0,Unf,0.0,526.0,1800.0,GasA,Ex,Y,SBrkr,1800,0,0,1800,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2002.0,Fin,3.0,765.0,TA,TA,Y,270,78,0,0,0,0,,,,0,5,2006,WD ,312500,3600.0,3.0,28800.0,2754000.0,64,7207200.0,12960000.0,6120.0,24.0,10800.0,16016,2295.0
97,533212010,160,FV,30.0,3182,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,600.0,600.0,GasA,Ex,Y,SBrkr,600,600,0,1200,0.0,0.0,2,1,2,1,Gd,4,Typ,0,,Detchd,2004.0,RFn,2.0,480.0,TA,TA,Y,0,172,0,0,0,0,,,,0,6,2010,WD ,151000,1800.0,2.5,12600.0,864000.0,49,3609000.0,3240000.0,3360.0,17.5,4500.0,14035,1200.0
1680,527451170,160,RM,24.0,1920,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,376.0,TA,TA,CBlock,TA,TA,No,ALQ,471.0,Unf,0.0,294.0,765.0,GasA,Ex,Y,SBrkr,765,600,0,1365,1.0,0.0,1,1,2,1,TA,6,Min1,0,,Detchd,1971.0,Unf,2.0,440.0,TA,TA,Y,240,36,0,0,0,0,,,,0,8,2007,WD ,122500,2130.0,2.5,10650.0,937200.0,25,4198230.0,4536900.0,2200.0,12.5,5325.0,9855,1100.0
1133,531371070,60,RL,68.0,10110,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,80.0,ALQ,555.0,200.0,835.0,GasA,Ex,Y,SBrkr,835,861,0,1696,1.0,0.0,2,1,3,1,Gd,7,Typ,0,,Attchd,2003.0,RFn,2.0,542.0,TA,TA,Y,143,66,0,0,0,0,,,,0,7,2008,WD ,188000,2531.0,3.5,15186.0,1371802.0,36,5069593.0,6405961.0,3252.0,21.0,8858.5,12018,1897.0
2761,906394010,60,RL,91.0,10984,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,945.0,945.0,GasA,Ex,Y,SBrkr,945,864,0,1809,0.0,0.0,2,1,3,1,Gd,8,Typ,0,,Attchd,2005.0,RFn,2.0,638.0,TA,TA,Y,144,54,0,0,0,0,,,,0,5,2006,New,209700,2754.0,2.5,19278.0,1757052.0,49,5524524.0,7584516.0,4466.0,17.5,6885.0,14042,1595.0
1642,527256030,20,RL,85.0,14082,Pave,,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,945.0,Gd,TA,PConc,Ex,Gd,Gd,GLQ,1558.0,Unf,0.0,662.0,2220.0,GasA,Ex,Y,SBrkr,2234,0,0,2234,1.0,0.0,1,1,1,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,2.0,724.0,TA,TA,Y,390,80,0,0,0,0,,,,0,1,2007,WD ,441929,4454.0,2.5,35632.0,3224696.0,64,8934724.0,19838116.0,5792.0,20.0,11135.0,16048,1810.0
1141,531382110,60,RL,50.0,8480,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,Gd,TA,PConc,Gd,TA,No,GLQ,602.0,Unf,0.0,284.0,886.0,GasA,Ex,Y,SBrkr,886,794,0,1680,0.0,1.0,2,1,3,1,Gd,7,Typ,0,,Attchd,1993.0,RFn,2.0,474.0,TA,TA,Y,144,96,0,0,0,0,,,,0,10,2008,WD ,163000,2566.0,3.0,15396.0,1216284.0,36,5116604.0,6584356.0,2844.0,18.0,7698.0,11964,1422.0
